Tax Code,Owner Name,Owner Contact,Last Payment Date
T012999,Kalpana Shrestha,9876543210,12/26/2021
T013000,Lava Pokharel,9876543210,7/31/2024
T013001,Devendra Thapa,9876543210,11/12/2022
T013003,Sakuntala KC,9876543210,5/10/2020
T013004,Chandra Bahadur Thapa,9876543210,6/12/2024
T013005,Uma Kanta Upadhya Ghimire,9876543210,11/2/2022
T013006,Ranganath Acharya,9876543210,10/11/2023
T013008,Durlav Thapa,9876543210,8/30/2023
T013039,Somnath Poudel,9876543210,4/29/2024
T012988,Somnath Poudel,9876543210,7/22/2023
T012994,Sunil Shrestha,9876543210,11/25/2020
T013012,Ajaya Acharya,9876543210,9/7/2020
T013013,Dhurba Khatri,9876543210,9/5/2022
T013016,Dipak Kumar Kc,9876543210,12/24/2020
T013017,Akur Khadka,9876543210,9/5/2024
T013018,Gita Kc,9876543210,6/9/2024
T013019,Man Bahadur Sahi,9876543210,11/9/2021
T013020,Kumari Khadgi,9876543210,4/14/2021
T013021,Rabi Bagoti,9876543210,5/17/2024
T013025,Ambika Sharma Khanal,9876543210,9/26/2024
T013026,Rita Shrestha,9876543210,3/27/2022
T013027,Anil bisunkhey,9876543210,12/19/2024
T013029,Dil Kumar Rashaili,9876543210,10/1/2024
T013030,Janak Thapa,9876543210,9/22/2020
T013033,Sport Comples,9876543210,8/19/2024
T013034,Pradip Thapa,9876543210,1/5/2024
T013036,Babulal Shrestha,9876543210,1/15/2025
T013037,Akur Khadka,9876543210,9/25/2020
T013038,Ambika Koirala,9876543210,10/23/2021
T013009,Gauri Budhathoki,9876543210,1/7/2023
T013024,Narayan Bisankhey,9876543210,12/10/2024
T013040,Nani Kaji Rana Magar,9876543210,9/21/2021
T013041,Kedarnath Nacharye,9876543210,4/26/2021
T013042,Radha Ghimire,9876543210,3/17/2022
T013043,Vyas Acharya,9876543210,2/4/2023
T013044,Sankhar lama,9876543210,12/14/2024
T013045,Balbahadur Sunar,9876543210,1/30/2022
T013046,Mithu Thapa,9876543210,7/11/2023
T013047,Badri Rana Magar,9876543210,8/4/2024
T013049,Ram Bahadur Khatri,9876543210,1/2/2025
T013050,Sanu Nani  Rana Magar,9876543210,6/11/2022
T013051,Ajaya Acharya,9876543210,4/4/2023
T013052,Vinod Kumar Shrestha,9876543210,7/23/2024
T013053,Badribahadur Kc,9876543210,3/31/2023
T013056,Kalpana Ghimire,9876543210,5/6/2020
T013057,Durga Kc,9876543210,7/22/2021
T013059,Badri Rana Magar,9876543210,4/13/2024
T013065,Prachandra Hari Saran Khadka,9876543210,1/15/2021
T013066,Jaya Ram Rana Jagar,9876543210,1/24/2023
T013067,Shivasaran Rana Magar,9876543210,4/29/2022
T013068,Ashok Raj Giri,9876543210,1/13/2025
T013048,Nani Kaji Rana Magar,9876543210,9/28/2020
T013069,Rita Shrestha,9876543210,5/23/2020
T013070,Kamal Thapa,9876543210,12/24/2021
T013072,Tirtha Bahadur Raymajhi,9876543210,7/15/2024
T013073,Kumar Thapa,9876543210,12/10/2023
T013075,Anil bisunkhey,9876543210,9/11/2024
T013076,Dinesh Rana Magar,9876543210,4/23/2021
T013077,Sundar Puri,9876543210,9/24/2022
T013078,Shyam Shresth,9876543210,7/14/2021
T013079,Binod Sunar,9876543210,1/22/2024
T013080,Kancho Thapa,9876543210,8/14/2021
T013081,Shivasaran Rana Magar,9876543210,7/8/2022
T013083,Shir Ram Ghimire,9876543210,1/5/2022
T013084,Mina Khadka,9876543210,7/6/2020
T013085,Hem Bahadur Magar,9876543210,10/19/2020
T013087,Shyam,9876543210,1/6/2023
T013089,Prakash Bhujel,9876543210,6/8/2024
T013091,Sukuman Baral,9876543210,10/1/2023
T013095,Nani Kaji Rana Magar,9876543210,2/14/2022
T013071,Kancho Thapa,9876543210,6/29/2021
T013090,Sukuman Baral,9876543210,4/29/2022
T013093,Sanjit Mijar,9876543210,4/27/2023
T013096,Rita Shrestha,9876543210,2/20/2022
T013098,Jayanti Kc,9876543210,4/6/2021
T013101,Balbahadur Sunar,9876543210,12/16/2021
T013102,Ambika Regmi,9876543210,6/10/2022
T013103,Dinesh Rana Magar,9876543210,2/27/2024
T013104,Prakash Thapa,9876543210,5/5/2023
T013106,Durga Kc,9876543210,2/19/2023
T013107,Dinesh Rana Magar,9876543210,4/20/2023
T013109,Hari Krishna Thapa,9876543210,3/17/2021
T013113,Sanu Khadka,9876543210,12/22/2020
T013115,Put An Khadka,9876543210,5/6/2021
T013116,Badri Kc,9876543210,12/7/2023
T013117,Kancha Khulal,9876543210,6/11/2022
T013118,Shyam Shresth,9876543210,10/28/2022
T013120,Sudarshan Nepal,9876543210,12/21/2020
T013121,Badri Rana Magar,9876543210,6/3/2021
T013122,Shree Hari Thapa,9876543210,7/16/2022
T013123,Babulal Shrestha,9876543210,9/13/2024
T013124,Kedar Bahadur Thapa,9876543210,8/5/2024
T013105,Mukunda KC,9876543210,10/7/2021
T013108,Ambika Regmi,9876543210,11/7/2024
T013126,Sudarshan Nepal,9876543210,11/20/2023
T013127,Suman Khadka,9876543210,11/1/2020
T013128,Club,9876543210,5/18/2020
T013129,Jaya Ram Rana Jagar,9876543210,8/3/2021
T013130,Asmin Kumar Thapa,9876543210,6/10/2021
T013131,Rana Bahadur Khatri,9876543210,5/23/2023
T013132,Nanu Thapa,9876543210,11/10/2024
T013133,Raghunath Poudel,9876543210,5/4/2022
T013134,Somnath Poudel,9876543210,8/13/2022
T013135,Vyas Acharya,9876543210,3/7/2023
T013137,Santosh Gupta,9876543210,5/3/2022
T013138,Badri Rana Magar,9876543210,7/18/2024
T013139,Sport Comples,9876543210,8/10/2020
T013141,Binod Sunar,9876543210,12/15/2024
T013142,Deepak Subba,9876543210,2/21/2022
T013145,Hem Bahadur Magar,9876543210,10/28/2024
T013146,Mina Himal,9876543210,11/23/2023
T013147,Krishna Bahadur Thapa,9876543210,3/21/2020
T013148,Ambika Prasad Gautam,9876543210,1/21/2022
T013149,Shivasaran Rana Magar,9876543210,1/26/2024
T013150,Club,9876543210,10/31/2024
T013151,Madhusudan Ghirmire,9876543210,4/11/2021
T013152,Stadium,9876543210,5/23/2021
T013136,Ambika Sharma Khanal,9876543210,7/8/2021
T013153,Ambika Prasad dhakal,9876543210,3/9/2024
T013154,Ashok Raj Giri,9876543210,6/1/2021
T013155,Sanu Nani  Rana Magar,9876543210,10/23/2024
T013156,Ram Krishna Rijal,9876543210,7/31/2020
T013157,Bishnu Hari Khatri,9876543210,2/27/2021
T013158,Babulal Shrestha,9876543210,3/31/2021
T013159,Sakuntala KC,9876543210,3/25/2020
T013160,Biakuntha Nepal,9876543210,1/3/2022
T013161,Ishwor Shrestha,9876543210,3/8/2021
T013162,Narayan KC,9876543210,3/4/2024
T013163,Kanchi Rana,9876543210,5/12/2021
T013164,Radha Ghimire,9876543210,5/25/2022
T013165,Nani Kaji Rana Magar,9876543210,4/2/2023
T013168,Rambahadur Thapa,9876543210,12/5/2023
T013169,Jaya Ram Rana Jagar,9876543210,8/12/2023
T013170,Chandra Bahadur Thapa,9876543210,9/11/2022
T013171,Ambika Regmi,9876543210,5/7/2022
T013173,Kanchi Rana,9876543210,3/15/2020
T013174,Gobardan Khadka,9876543210,6/11/2021
T013177,Sano Bhai Thapa,9876543210,12/10/2023
T013178,Ram Bhakta Thapa,9876543210,8/30/2020
T013166,Somnath Poudel,9876543210,6/22/2020
T013176,Dhan Kumari Acharya,9876543210,3/17/2023
T013181,Puran Khadka,9876543210,8/10/2020
T013182,Gobardan Khadka,9876543210,9/26/2023
T013183,Anita Yadab,9876543210,4/20/2021
T013184,Nani Kaji Rana Magar,9876543210,7/9/2023
T013185,Sapana Khadka,9876543210,8/2/2024
T013186,Ambika Regmi,9876543210,12/23/2024
T013187,Rukmani Thapa,9876543210,12/30/2022
T013188,Deepak Subba,9876543210,1/19/2024
T013189,Ramkumar KC,9876543210,6/5/2024
T013190,Lava Pokharel,9876543210,8/6/2022
T013191,Dil Kumar Rashaili,9876543210,2/18/2020
T013192,Sport Complex,9876543210,3/15/2021
T013193,Shivasaran Rana Magar,9876543210,5/7/2021
T013194,Bikash Khadka,9876543210,2/15/2022
T013196,Ratna Sundar Shrestha,9876543210,5/17/2020
T013197,Gobardan Khadka,9876543210,3/29/2023
T013198,Pradip Thapa,9876543210,12/25/2024
T013199,Sudha Gurung,9876543210,7/24/2022
T013200,Raj Kumar Kc,9876543210,11/3/2021
T013202,Ambika Koirala,9876543210,6/2/2021
T013203,Tara Devi Gautam,9876543210,8/23/2021
T013204,Suman Khadka,9876543210,11/6/2024
T013205,Ganesh Nepali,9876543210,9/4/2023
T013206,Badri Rana Magar,9876543210,11/27/2023
T013207,Govindra Bahadur Thapa,9876543210,9/20/2024
T013209,Anita Shrestha,9876543210,5/10/2023
T013210,Tulasa Acharya,9876543210,6/21/2021
T013211,Rajendra Thapa,9876543210,8/22/2020
T013212,Anil bisunkhey,9876543210,9/19/2022
T013213,Sheetal Thapa,9876543210,10/19/2024
T013214,Madhuran Kc,9876543210,12/15/2022
T013215,Kiran Kumar Khatri,9876543210,6/25/2020
T013216,Hari Krishna Thapa,9876543210,10/29/2022
T013217,Shree Ram Ghimire,9876543210,3/4/2023
T013218,Luxmi Shrestha,9876543210,8/2/2024
T013219,Ram Krishna Rijal,9876543210,5/24/2023
T013220,Santosh Gupta,9876543210,12/6/2021
T013222,Rabi Bagoti,9876543210,3/10/2024
T013223,Birendra Amatya,9876543210,1/18/2022
T013224,Sudha Gurung,9876543210,4/7/2023
T013225,Bhajan Mandal,9876543210,9/21/2024
T013226,Dilip Kumar Khatri,9876543210,11/14/2020
T013227,Gokul Thapa,9876543210,10/15/2024
T013228,Shir Ram Ghimire,9876543210,2/9/2022
T013229,Mukunda KC,9876543210,4/8/2022
T013230,Kedarnath Nacharye,9876543210,6/20/2023
T013231,Dhrami Khatri,9876543210,2/9/2024
T013233,Kancha Khulal,9876543210,5/27/2021
T013234,Ram Badhadur Sunar,9876543210,5/21/2021
T013235,Ambika Prasad Gautam,9876543210,5/5/2022
T013236,Dinesh Rana Magar,9876543210,6/23/2021
T013240,Hari Bhakta Khatri,9876543210,8/24/2023
T013241,Kedarnath Nacharye,9876543210,9/8/2024
T013242,Pradip Thapa,9876543210,12/20/2022
T013243,Shree Hari Thapa,9876543210,11/4/2022
T013244,Rajesh Guragian,9876543210,12/2/2023
T013245,Rajan Kumar Kc,9876543210,8/27/2020
T013246,Chandra Khatri,9876543210,5/18/2020
T013247,Rita Dangol,9876543210,8/11/2024
T013249,Mohan Shrestha,9876543210,2/3/2021
T013251,Indra Bahadur Khatri,9876543210,9/26/2023
T013252,Gobardan Khadka,9876543210,10/4/2023
T013253,Dhan Kumari Acharya,9876543210,8/22/2022
T013254,Dipak Kumar Kc,9876543210,12/10/2022
T013255,Jagat KC,9876543210,4/18/2024
T013258,Dinesh Kumar Silwal,9876543210,6/12/2020
T013259,Mithu Thapa,9876543210,3/31/2020
T013260,Gobardan Khadka,9876543210,3/14/2024
T013261,Rita Shrestha,9876543210,11/3/2024
T013262,Gobardan Khadka,9876543210,6/8/2020
T013237,Krishna Prasad Acharya,9876543210,3/11/2020
T013263,Ram Timalsina,9876543210,3/10/2022
T013266,Shyam Shresth,9876543210,10/17/2020
T013268,Rajya Luxmi Shrestha,9876543210,9/12/2020
T013271,Kanchi Rana,9876543210,12/2/2020
T013272,Sita Karki,9876543210,6/23/2023
T013273,Sankhar lama,9876543210,3/26/2021
T013274,Gita Khadkaq,9876543210,11/10/2021
T013275,Purnabahadur Shrestha,9876543210,8/20/2020
T013277,Mithu Thapa,9876543210,10/18/2021
T013278,Madhusudan Ghirmire,9876543210,3/1/2020
T013280,Prem Bahadur Thapa,9876543210,8/3/2023
T013281,Gyani Kumari Rai,9876543210,6/17/2024
T013282,Pandit Ram Shrestha,9876543210,2/23/2021
T013283,Santosh Khanal,9876543210,12/25/2024
T013284,Sankhar lama,9876543210,4/15/2024
T013285,Bhagwati Shrestha,9876543210,10/30/2022
T013286,Umesh Thapa,9876543210,11/27/2022
T013289,Ram Bahadur Khatri,9876543210,2/22/2023
T013264,Ambika Sharma Khanal,9876543210,4/27/2023
T013290,Santosh Thapamagar,9876543210,2/23/2022
T013291,Jitendra Shrestha,9876543210,5/14/2022
T013292,Shree Ram Ghimire,9876543210,1/17/2021
T013293,Ram Bahadur Maharjan,9876543210,5/23/2020
T013294,Jaya Ram Rana Jagar,9876543210,1/4/2021
T013295,Bishnu Prasad Acharye,9876543210,10/31/2021
T013296,Mitralal Tamang,9876543210,11/18/2022
T013297,Sarita Shrestha,9876543210,4/23/2023
T013298,Sarsawati Magar,9876543210,10/11/2023
T013299,Shir Ram Ghimire,9876543210,8/9/2021
T013300,Sanjay Shrestha,9876543210,4/6/2024
T013302,Shir Ram Ghimire,9876543210,3/28/2022
T013304,Bekhalal Rajthala,9876543210,11/4/2023
T013305,Mahendra Kc,9876543210,6/21/2024
T013306,Sanu Nani  Rana Magar,9876543210,2/20/2023
T013307,Sukuman Baral,9876543210,9/1/2020
T013308,Sushila Shrestha,9876543210,11/26/2021
T013310,Hem Kumari Kc,9876543210,10/9/2022
T013311,Health Post,9876543210,6/17/2023
T013312,Ambika Sharma Khanal,9876543210,3/24/2021
T013313,Santi Sunar,9876543210,9/8/2021
T013314,Dhrami Khatri,9876543210,6/9/2021
T013315,Krishna Prasad Acharya,9876543210,6/27/2022
T013316,Ram Bhakta Thapa,9876543210,7/23/2020
T013301,Jaya Ram Acharya,9876543210,2/27/2021
T013317,Prakash Bhujel,9876543210,8/28/2021
T013320,Ashok Raj Giri,9876543210,7/20/2022
T013321,Ranganath Acharya,9876543210,6/6/2023
T013323,Rajesh Maharjan,9876543210,11/10/2023
T013324,Krishna Adhikari,9876543210,8/19/2023
T013326,Jaya Ram Acharya,9876543210,6/20/2024
T013327,Manoj Thapa,9876543210,2/5/2022
T013328,Ambika Koirala,9876543210,7/23/2020
T013331,Pushpa Shrestha,9876543210,4/9/2021
T013332,Nani Kaji Rana Magar,9876543210,4/20/2022
T013333,Sita Karki,9876543210,9/1/2024
T013334,Bhawani Shrestha,9876543210,9/10/2024
T013335,Sheetal Thapa,9876543210,4/28/2021
T013336,Dev Chandra Kc,9876543210,12/12/2023
T013337,Krishna Bahadur Thapa,9876543210,3/31/2024
T013338,Niranjan.KC,9876543210,7/11/2022
T013339,Rita Shrestha,9876543210,3/12/2024
T013340,Sankhar lama,9876543210,1/15/2022
T013341,Kul Bahadur Lama,9876543210,2/23/2021
T013342,Rajendra Thapa,9876543210,4/24/2020
T013343,Sarsawati Magar,9876543210,5/12/2022
T013344,Jayanti Kc,9876543210,12/2/2024
T013322,Birendra Amatya,9876543210,10/27/2024
T013346,Somnath Poudel,9876543210,6/28/2021
T013347,Makuri Khadka,9876543210,6/18/2021
T013348,Surendra Bahadur Mahat,9876543210,11/8/2023
T013349,Narayan Bisankhey,9876543210,2/22/2023
T013350,Sano Bhai Thapa,9876543210,3/18/2022
T013351,Dil Kumar Rashaili,9876543210,1/14/2022
T013352,Man Bahadur Sahi,9876543210,3/6/2020
T013353,Shree Ram Ghimire,9876543210,7/25/2023
T013354,Bhawani Shrestha,9876543210,1/2/2023
T013355,Kul Bahadur Lama,9876543210,5/25/2024
T013357,Puskar Acharya,9876543210,4/14/2022
T013358,Kiran Shrestha,9876543210,10/5/2021
T013360,Sanu Bhai Thapa,9876543210,3/5/2024
T013361,Aashik Moktang,9876543210,1/12/2023
T013362,Parwati Shrestha,9876543210,10/15/2022
T013363,Roshani Shrestha,9876543210,10/16/2020
T013364,Gobardan Khadka,9876543210,7/31/2020
T013365,Prakash Bhujel,9876543210,10/31/2024
T013366,Puskal Khatiwada,9876543210,5/19/2020
T013367,Krishna Maharjan,9876543210,5/17/2021
T013370,Hem Kumari Kc,9876543210,4/10/2020
T013371,Mamata Kumari Magat,9876543210,4/2/2024
T013372,Sanjay Shrestha,9876543210,3/20/2024
T013368,Puskar Acharya,9876543210,11/9/2021
T013373,Sova Bajracharya,9876543210,9/28/2022
T013374,Kedar Khadka,9876543210,4/22/2024
T013375,Somnath Poudel,9876543210,3/13/2023
T013376,Maina Tamang,9876543210,10/13/2023
T013377,Motikala Sapkota,9876543210,4/24/2024
T013378,Anil bisunkhey,9876543210,10/1/2021
T013379,Sarsawati Magar,9876543210,4/5/2023
T013380,Kanchi Sunar,9876543210,4/2/2024
T013381,Uttam Singh Khadka,9876543210,4/7/2021
T013382,Bekhalal Rajthala,9876543210,5/11/2020
T013383,Dhurba Khatri,9876543210,4/10/2022
T013384,Karkabahadur Thapa,9876543210,9/15/2023
T013385,Ram Badhadur Sunar,9876543210,9/13/2024
T013386,Kamal Bahadur Thapa,9876543210,8/1/2023
T013387,Dinesh Rana Magar,9876543210,4/30/2024
T013389,Ishwor Shrestha,9876543210,10/2/2023
T013390,Sanu Bhai Thapa,9876543210,12/22/2023
T013391,Ambika Sharma Khanal,9876543210,9/15/2021
T013392,Balampaki,9876543210,8/4/2024
T013393,Ambika Koirala,9876543210,7/23/2024
T013394,Shital Subedi Adhikari,9876543210,4/12/2023
T013395,Deepak Thapa,9876543210,7/9/2023
T013396,Kul Bahadur Lama,9876543210,11/9/2022
T013397,Ramachandran Deula,9876543210,7/15/2023
T013398,Bhajahari Puri,9876543210,3/28/2021
T013400,Amir Maharjhan,9876543210,11/25/2024
T013402,Dipa Budathoki,9876543210,9/18/2021
T013403,Prem Maya Maharjan,9876543210,1/3/2023
T013404,Mahendraraj Pandey,9876543210,7/2/2022
T013405,Uttam Singh Khadka,9876543210,6/6/2020
T013406,Niranjan.KC,9876543210,6/30/2024
T013407,Ashok Raj Giri,9876543210,11/15/2020
T013408,Buddha Thin,9876543210,10/20/2024
T013409,Ram Bahadur Thapa,9876543210,4/21/2022
T013411,Rajendra Thapa,9876543210,4/19/2024
T013412,Prem Bahadur Rajthala,9876543210,12/17/2020
T013413,Devi Thapa,9876543210,4/16/2022
T013414,Sankhar lama,9876543210,8/26/2021
T013415,Ambika Sharma Khanal,9876543210,10/14/2023
T013416,Madhusudan Ghirmire,9876543210,3/19/2024
T013417,Chandra Maharjan,9876543210,8/11/2020
T013418,Deepak Subba,9876543210,5/3/2020
T013419,Dil Kumar Rashaili,9876543210,4/5/2024
T013420,Ram Krishna Maharjan,9876543210,5/10/2024
T013421,Krishna Ram Mijar,9876543210,9/11/2020
T013422,Dev Chandra Kc,9876543210,3/20/2024
T013423,Premlal Maharjan,9876543210,7/14/2021
T013424,Ambika Regmi,9876543210,4/3/2020
T013425,Bharat Khadka,9876543210,11/22/2023
T013426,Bisnu Bahadur Thapa,9876543210,11/13/2022
T013428,Ram Bahadur Khatri,9876543210,11/8/2020
T013429,Sanjit Mijar,9876543210,1/5/2024
T013431,Ram Bahadur Maharjan,9876543210,9/6/2021
T013432,Shivakumar Pandey,9876543210,7/7/2022
T013433,Sunita Limbu,9876543210,10/23/2023
T013434,Prem Bahadur Thapa,9876543210,9/28/2024
T013435,Ambika Prasad dhakal,9876543210,2/9/2020
T013436,Raj Kumar Kc,9876543210,11/8/2021
T013437,Ambika Koirala,9876543210,10/19/2023
T013438,Thakur Prasad Upadhyaya,9876543210,6/3/2020
T013439,Ram Bahadur Maharjan,9876543210,6/15/2023
T013440,Krishna Bahadur Thapa,9876543210,12/15/2024
T013441,Kuber Khatri,9876543210,10/19/2023
T013442,Ishwor Shrestha,9876543210,5/11/2023
T013443,Shivasaran Rana Magar,9876543210,12/31/2023
T013444,Manju Chaudhary,9876543210,11/14/2021
T013447,Ramesh Bhandari,9876543210,5/21/2020
T013448,Dipak Kumar Kc,9876543210,6/10/2021
T013449,Dipa Budathoki,9876543210,1/6/2022
T013450,Ambika Prasad Gautam,9876543210,8/14/2020
T013451,Ganesh Nepali,9876543210,12/26/2020
T013452,Deepak Thapa,9876543210,4/3/2024
T013454,Anil bisunkhey,9876543210,8/20/2021
T013430,Sita Karki,9876543210,12/5/2020
T013446,Sanjit Mijar,9876543210,9/26/2024
T013455,Upendra Prasad Singh,9876543210,3/15/2024
T013456,Rita Shrestha,9876543210,12/4/2021
T013457,Ashok Shrestha,9876543210,12/13/2023
T013458,Amir Maharjhan,9876543210,4/4/2020
T013459,Birendra Amatya,9876543210,4/11/2022
T013460,Makuri Khadka,9876543210,2/3/2021
T013461,Suraj Adhikari,9876543210,9/27/2022
T013462,Ram Bahadur Maharjan,9876543210,3/3/2021
T013464,Krishna Bahadur Tiruwa,9876543210,7/15/2020
T013465,Govinda Shrestha,9876543210,9/26/2024
T013466,Krishna Prasad Acharya,9876543210,8/11/2022
T013467,Sano Bhai Thapa,9876543210,5/30/2021
T013468,Dhan Kumari Acharya,9876543210,1/14/2021
T013469,Amir Maharjhan,9876543210,4/16/2022
T013470,Shyam Buniyar,9876543210,12/3/2024
T013472,Ram Bahadur Thapa,9876543210,6/1/2024
T013473,Sukuman Baral,9876543210,8/28/2023
T013474,Ranji Kushwaha,9876543210,2/5/2020
T013475,Chandra Prasad Rai,9876543210,3/4/2024
T013476,Dil Kumar Rashaili,9876543210,5/5/2022
T013477,Sanu  Maharjan,9876543210,7/12/2023
T013478,Sanu Bhai Thapa,9876543210,6/11/2024
T013479,Jayanti Kc,9876543210,10/23/2023
T013480,Govindra Bahadur Thapa,9876543210,12/13/2022
T013597,Ram Bahadur Maharjan,9876543210,9/26/2022
T013481,Man Bahadur Sahi,9876543210,12/29/2024
T013482,Sita Karki,9876543210,8/5/2022
T013483,Sushil Subedi,9876543210,10/8/2021
T013484,Hari Krishna Thapa,9876543210,11/27/2023
T013485,Birendra Amatya,9876543210,8/10/2021
T013486,Prem Bahadur Thapa,9876543210,4/6/2024
T013488,Prem Rai,9876543210,2/12/2022
T013490,Dev Maya Gurung,9876543210,4/2/2021
T013492,Anil bisunkhey,9876543210,9/2/2023
T013493,Uma Kanta Upadhya Ghimire,9876543210,8/16/2024
T013494,Ghana Shyam Thapa,9876543210,11/9/2024
T013495,Ram Badhadur Sunar,9876543210,7/21/2023
T013496,Shivasaran Rana Magar,9876543210,12/14/2021
T013497,Kedar Bahadur Thapa,9876543210,8/2/2022
T013498,Rita Dangol,9876543210,12/30/2021
T013499,Pandit Ram Shrestha,9876543210,12/17/2024
T013501,Ambika Koirala,9876543210,1/5/2023
T013502,Bhajahari Puri,9876543210,12/21/2024
T013503,Somnath Poudel,9876543210,5/6/2022
T013504,Bashu Acharya,9876543210,7/11/2022
T013505,Rana Bahadur Khatri,9876543210,8/30/2020
T013506,Bhawani Shrestha,9876543210,9/5/2021
T013507,Punam Awale,9876543210,1/21/2025
T013508,Kedar Bahadur Thapa,9876543210,7/7/2020
T013509,Thakur Prasad Upadhyaya,9876543210,9/29/2022
T013512,Makuri Khadka,9876543210,8/8/2021
T013513,Kabi Raj Budhathoki,9876543210,12/11/2020
T013514,Ghana Shyam Thapa,9876543210,10/1/2023
T013515,Prachandra Hari Saran Khadka,9876543210,8/6/2023
T013516,Puskar Acharya,9876543210,10/28/2020
T013517,Ram Badhadur Sunar,9876543210,7/18/2021
T013518,Kedar Khadka,9876543210,7/7/2021
T013519,Bhawani Shrestha,9876543210,3/2/2024
T013520,Rukmani Kafle,9876543210,9/3/2024
T013521,Krishna Bahadur Thapa,9876543210,10/28/2024
T013522,Rita Dangol,9876543210,5/11/2021
T013524,Birendra Amatya,9876543210,5/3/2020
T013525,Bihar,9876543210,12/5/2021
T013526,Ram Krishna Rijal,9876543210,5/26/2020
T013528,Narayan KC,9876543210,2/28/2020
T013529,Uma Kanta Upadhya Ghimire,9876543210,10/1/2022
T013530,Dipak Kumar Kc,9876543210,10/8/2023
T013531,Ranganath Acharya,9876543210,9/24/2024
T013532,Bisnu Bahadur Thapa,9876543210,9/27/2021
T013534,Ambika Prasad Gautam,9876543210,10/4/2024
T013536,Bipendra Kaur,9876543210,9/4/2020
T013537,Jaya Ram Acharya,9876543210,1/20/2021
T013538,Jitendra Shrestha,9876543210,1/24/2024
T013539,Ashok Raj Giri,9876543210,8/30/2021
T013543,Bidur Singh Khadka,9876543210,5/25/2023
T013544,Narayan KC,9876543210,1/1/2023
T013545,Jayanti Kc,9876543210,10/21/2020
T013548,Gauri Budhathoki,9876543210,10/18/2024
T013549,Ambika Regmi,9876543210,1/29/2024
T013550,Mahendra Khadka,9876543210,1/11/2021
T013551,Nakul Budhathoki,9876543210,4/22/2020
T013552,Sarsawati Magar,9876543210,12/26/2021
T013556,Krishna Ram Mijar,9876543210,6/25/2021
T013557,Manish  Shrestha,9876543210,4/21/2024
T013560,Dipa Budathoki,9876543210,2/28/2024
T013561,Hari Krishna Thapa,9876543210,11/9/2024
T013562,Jayanti Kc,9876543210,10/15/2020
T013566,Mina Gurung,9876543210,6/2/2021
T013567,Beli Kumari Shrestha,9876543210,2/10/2021
T013568,Shivakumar Pandey,9876543210,5/19/2024
T013569,Vyas Acharya,9876543210,5/3/2024
T013570,Sukuman Baral,9876543210,3/27/2023
T013571,Ambika Prasad dhakal,9876543210,9/13/2022
T013572,Sima Aryal,9876543210,1/24/2020
T013573,Sarita Bhandari,9876543210,2/20/2022
T013574,Umesh Thapa,9876543210,9/11/2021
T013576,Badribahadur Kc,9876543210,11/28/2023
T013577,Ram Bahadur Thapa,9876543210,9/11/2022
T013580,Ram Bahadur Khatri,9876543210,9/4/2024
T013582,Kabi Raj Budhathoki,9876543210,2/1/2021
T013584,Sundar Puri,9876543210,3/5/2020
T013585,Parlad Budhathoki,9876543210,6/15/2020
T013586,Parlad Budhathoki,9876543210,2/20/2020
T013587,Babulal Shrestha,9876543210,2/1/2022
T013588,Ramesh Bhandari,9876543210,11/21/2021
T013589,Nakul Budhathoki,9876543210,5/25/2021
T013590,Gauri Budhathoki,9876543210,7/10/2021
T013592,Club,9876543210,4/13/2020
T013593,Bishnu Prasad Acharye,9876543210,4/8/2021
T013594,Dinesh Rana Magar,9876543210,3/3/2021
T013595,Jaya Ram Rana Jagar,9876543210,9/9/2023
T013596,Niranjan.KC,9876543210,10/10/2020
T013575,Ambika Prasad dhakal,9876543210,5/13/2020
T013598,Nani Kaji Rana Magar,9876543210,6/26/2021
T013600,Krishna Bahadur Thapa,9876543210,5/9/2022
T013601,Mukunda KC,9876543210,9/4/2020
T013602,Durlav Thapa,9876543210,6/28/2023
T013603,Manoj Thapa,9876543210,10/29/2020
T013604,Govindra Bahadur Thapa,9876543210,1/12/2021
T013605,Lava Pokharel,9876543210,9/25/2024
T013606,Dilip Kumar Khatri,9876543210,8/8/2023
T013607,Mahendra Khadka,9876543210,3/7/2023
T013608,Akur Khadka,9876543210,8/4/2023
T013609,Durga Bajgain,9876543210,11/2/2022
T013613,Sundar Puri,9876543210,2/29/2024
T013615,Anil bisunkhey,9876543210,4/26/2020
T013616,Shyam Maya Tamang,9876543210,10/28/2024
T013617,Krishna Ram Mijar,9876543210,9/14/2021
T013618,Bishnu Prasad Acharye,9876543210,12/23/2021
T013619,Kamal Bahadur Thapa,9876543210,8/2/2023
T013620,Makuri Khadka,9876543210,5/16/2020
T013621,Badri Rana Magar,9876543210,11/17/2023
T013622,Bikash Khadka,9876543210,7/31/2024
T013623,Dhan Kumari Khadka,9876543210,9/15/2022
T013599,Dhurba Khatri,9876543210,7/9/2021
T013624,Badribahadur Kc,9876543210,12/5/2021
T013625,Ambika Sharma Khanal,9876543210,6/22/2024
T013626,Anil bisunkhey,9876543210,6/18/2023
T013627,Sankhar lama,9876543210,10/19/2020
T013628,Rita Shrestha,9876543210,11/27/2021
T013629,Shyam Shresth,9876543210,3/11/2022
T013630,Nirajan Khanal,9876543210,1/17/2022
T013631,Asok Chaudhari,9876543210,7/1/2023
T013632,Ambika Sharma Khanal,9876543210,11/22/2021
T013634,Rambahadur Thapa,9876543210,9/22/2022
